#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h1,44574,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44575,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44576,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44577,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44578,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44579,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44580,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44581,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44582,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44583,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44584,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44585,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44586,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44587,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44588,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44589,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44590,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44591,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44592,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44593,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44594,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44595,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44596,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44597,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44598,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44599,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44600,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44601,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44602,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44603,acyc_3000-03.txt,3000,9035,200,0,,0
h1,44604,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44605,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44606,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44607,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44608,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44609,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44610,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44611,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44612,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44613,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44614,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44615,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44616,acyc_3000-03.txt,3000,9035,200,0,,0
h1,44617,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44618,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44619,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44620,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44621,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44622,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44623,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44624,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44625,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44626,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44627,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44628,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44629,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44630,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44631,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44632,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44633,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44634,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44635,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44636,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44637,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44638,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44639,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44640,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44641,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44642,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44643,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44644,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44645,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44646,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44647,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44648,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44649,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44650,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44651,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44652,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44653,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44654,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44655,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44656,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44657,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44658,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44659,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44660,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44661,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44662,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44663,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44664,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44665,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44666,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44667,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44668,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44669,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44670,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44671,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44672,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44673,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44674,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44675,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44676,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44677,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44678,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44679,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44680,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44681,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44682,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44683,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44684,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44685,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44686,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44687,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44688,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44689,acyc_3000-03.txt,3000,9035,1900,0,,0
h1,44690,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44691,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44692,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44693,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44694,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44695,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44696,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44697,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44698,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44699,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44700,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44701,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44702,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44703,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44704,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44705,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44706,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44707,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44708,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44709,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44710,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44711,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44712,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44713,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44714,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44715,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44716,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44717,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44718,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44719,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44720,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44721,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44722,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44723,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44724,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44725,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44726,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44727,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44728,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44729,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44730,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44731,acyc_3000-03.txt,3000,9035,200,0,,0
h1,44732,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44733,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44734,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44735,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44736,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44737,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44738,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44739,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44740,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44741,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44742,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44743,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44744,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44745,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44746,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44747,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44748,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44749,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44750,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44751,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44752,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44753,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44754,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44755,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44756,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44757,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44758,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44759,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44760,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44761,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44762,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44763,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44764,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44765,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44766,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44767,acyc_3000-03.txt,3000,9035,1500,0,,0
h1,44768,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44769,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44770,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44771,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44772,acyc_3000-03.txt,3000,9035,1500,0,,0
h1,44773,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44774,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44775,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44776,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44777,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44778,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44779,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44780,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44781,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44782,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44783,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44784,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44785,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44786,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44787,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44788,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44789,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44790,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44791,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44792,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44793,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44794,acyc_3000-03.txt,3000,9035,2600,0,,0
h1,44795,acyc_3000-03.txt,3000,9035,1900,0,,0
h1,44796,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44797,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44798,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44799,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44800,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44801,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44802,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44803,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44804,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44805,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44806,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44807,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44808,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44809,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44810,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44811,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44812,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44813,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44814,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44815,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44816,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44817,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44818,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44819,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44820,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44821,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44822,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44823,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44824,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44825,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44826,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44827,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44828,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44829,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44830,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44831,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44832,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44833,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44834,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44835,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44836,acyc_3000-03.txt,3000,9035,30000,0,,0
h1,44837,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44838,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44839,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44840,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44841,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44842,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44843,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44844,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44845,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44846,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44847,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44848,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44849,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44850,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44851,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44852,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44853,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44854,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44855,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44856,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44857,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44858,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44859,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44860,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44861,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44862,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44863,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44864,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44865,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44866,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44867,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44868,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44869,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44870,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44871,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44872,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44873,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44874,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44875,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44876,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44877,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44878,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44879,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44880,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44881,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44882,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44883,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44884,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44885,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44886,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44887,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44888,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44889,acyc_3000-03.txt,3000,9035,200,0,,0
h1,44890,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44891,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44892,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44893,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44894,acyc_3000-03.txt,3000,9035,1600,0,,0
h1,44895,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44896,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44897,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44898,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44899,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44900,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44901,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44902,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44903,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44904,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44905,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44906,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44907,acyc_3000-03.txt,3000,9035,300,0,,0
h1,44908,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44909,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44910,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44911,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44912,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44913,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44914,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44915,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44916,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44917,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44918,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44919,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44920,acyc_3000-03.txt,3000,9035,400,0,,0
h1,44921,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44922,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44923,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44924,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44925,acyc_3000-03.txt,3000,9035,3100,0,,0
h1,44926,acyc_3000-03.txt,3000,9035,1800,0,,0
h1,44927,acyc_3000-03.txt,3000,9035,1800,0,,0
h1,44928,acyc_3000-03.txt,3000,9035,1700,0,,0
h1,44929,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44930,acyc_3000-03.txt,3000,9035,1600,0,,0
h1,44931,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44932,acyc_3000-03.txt,3000,9035,1700,0,,0
h1,44933,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44934,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44935,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44936,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44937,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44938,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44939,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44940,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44941,acyc_3000-03.txt,3000,9035,1400,0,,0
h1,44942,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44943,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44944,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44945,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44946,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44947,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44948,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44949,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44950,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44951,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44952,acyc_3000-03.txt,3000,9035,1500,0,,0
h1,44953,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44954,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44955,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44956,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44957,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44958,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44959,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44960,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44961,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44962,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44963,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44964,acyc_3000-03.txt,3000,9035,1500,0,,0
h1,44965,acyc_3000-03.txt,3000,9035,1500,0,,0
h1,44966,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44967,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44968,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44969,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44970,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44971,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44972,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44973,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44974,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44975,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44976,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44977,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44978,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44979,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44980,acyc_3000-03.txt,3000,9035,1300,0,,0
h1,44981,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44982,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44983,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44984,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44985,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44986,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44987,acyc_3000-03.txt,3000,9035,500,0,,0
h1,44988,acyc_3000-03.txt,3000,9035,900,0,,0
h1,44989,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44990,acyc_3000-03.txt,3000,9035,1200,0,,0
h1,44991,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44992,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44993,acyc_3000-03.txt,3000,9035,800,0,,0
h1,44994,acyc_3000-03.txt,3000,9035,600,0,,0
h1,44995,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44996,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,44997,acyc_3000-03.txt,3000,9035,700,0,,0
h1,44998,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,44999,acyc_3000-03.txt,3000,9035,800,0,,0
h1,45000,acyc_3000-03.txt,3000,9035,900,0,,0
h1,45001,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,45002,acyc_3000-03.txt,3000,9035,500,0,,0
h1,45003,acyc_3000-03.txt,3000,9035,900,0,,0
h1,45004,acyc_3000-03.txt,3000,9035,900,0,,0
h1,45005,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,45006,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,45007,acyc_3000-03.txt,3000,9035,700,0,,0
h1,45008,acyc_3000-03.txt,3000,9035,800,0,,0
h1,45009,acyc_3000-03.txt,3000,9035,1100,0,,0
h1,45010,acyc_3000-03.txt,3000,9035,500,0,,0
h1,45011,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,45012,acyc_3000-03.txt,3000,9035,1000,0,,0
h1,45013,acyc_3000-03.txt,3000,9035,21100,0,,0
h1,45014,acyc_3000-03.txt,3000,9035,500,0,,0
h1,45015,acyc_3000-03.txt,3000,9035,900,0,,0
h1,45016,acyc_3000-03.txt,3000,9035,800,0,,0
h1,45017,acyc_3000-03.txt,3000,9035,800,0,,0
h1,45018,acyc_3000-03.txt,3000,9035,900,0,,0
h1,45019,acyc_3000-03.txt,3000,9035,1000,0,,0
